Year,Gender.Code,Ethnicity,svi_bin,attr,Education,source,measure1,measure2,scenario,method,rural_urban_class,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Non metro,United States,24.8506391155103,24.1697996876881,25.5314785433325,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,23.8033705712615,22.6698767345348,24.5590331290793,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Large metro,United States,25.8009284462596,24.5723128059616,26.6200055397917,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Small-medium metro,United States,23.5452287362335,22.4240273678414,24.2926963151615,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Non metro,United States,21.4464419763993,20.425182834666,22.1272814042215,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,21.1732380792612,20.5931493647608,21.7533267937615,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Large metro,United States,22.6128832677543,21.9933522193226,23.2324143161859,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Small-medium metro,United States,21.3033491331696,20.7196957322608,21.8870025340783,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Non metro,United States,19.4908292179703,18.95683389693,20.0248245390105,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,18.2727945067596,17.4026614350092,18.8528832212599,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Large metro,United States,19.5152280255961,18.5859314529487,20.1347590740278,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Small-medium metro,United States,18.3850821286258,17.5096020272627,18.9687355295345,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Non metro,United States,16.8208526127689,16.0198596312084,17.3548479338091,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,13.2623278065172,12.8989763597633,13.6256792532711,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Large metro,United States,13.961131964442,13.5786351982929,14.3436287305911,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Small-medium metro,United States,13.4979569955496,13.1281499545756,13.8677640365236,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Non metro,United States,12.5702657465941,12.2258749042216,12.9146565889665,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,11.4455705727477,10.9005434026169,11.8089220195016,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Large metro,United States,12.0486481336965,11.4749029844729,12.4311448998456,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Small-medium metro,United States,11.6489217906798,11.0942112292188,12.0187288316537,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Non metro,United States,10.8483115347319,10.3317252711732,11.1927023771043,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,34.9870328105721,34.0284839664468,35.9455816546973,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,39.9186032211401,38.8249428589171,41.0122635833631,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,32.6114883523543,31.7180229180432,33.5049537866653,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,28.8188486156007,28.0292911192828,29.6084061119185,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,30.1942885899458,28.7564653237579,31.152837434071,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,34.450301410025,32.8098108666905,35.543961772248,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,28.1441611807989,26.8039630293323,29.03762661511,65,150,value,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,24.8710611340115,23.6867248895348,25.6606186303294,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,29.1961141184567,17.517668471074,40.8745597658393,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,18.3935518946277,17.517668471074,18.9774741769968,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,All,United States,24.1247013177763,14.4748207906658,33.7745818448868,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,15.198561830199,14.4748207906658,15.6810558565546,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,16.2317143161245,9.7390285896747,22.7244000425743,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,10.2259800191584,9.7390285896747,10.5506143054809,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,32.9536185080151,19.772171104809,46.135065911221,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,20.7607796600494,19.772171104809,21.4198520302097,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,27.2075437366533,16.324526241992,38.0905612313146,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,17.1407525540916,16.324526241992,17.6849034288246,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,22.5120577162463,13.5072346297478,31.5168808027448,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,14.1825963612351,13.5072346297478,14.6328375155601,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,15.1828678048655,9.10972068291931,21.2560149268117,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,9.56520671706527,9.10972068291931,9.86886407316258,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,30.6922360592845,18.4153416355707,42.9691304829982,65,150,value,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,19.3361087173492,18.4153416355707,19.9499534385349,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,59.5109902694366,35.7065941616619,83.3153863772111,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,37.491923869745,35.7065941616619,38.6821436751337,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,All,United States,48.2627938927726,28.9576763356636,67.5679114498816,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,30.4055601524467,28.9576763356636,31.3708160303022,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,32.1268627181527,19.2761176308916,44.9776078054138,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,20.2399235124362,19.2761176308916,20.8824607667992,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,67.5677201592646,40.5406320955588,94.5948082229703,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,42.5676637003366,40.5406320955588,43.9190181035219,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,22.2948172141555,13.3768903284933,31.2127440998176,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,14.0457348449179,13.3768903284933,14.491631189201,65,150,value,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,18.0774499707602,10.8464699824561,25.3084299590643,65,150,value,nation
