Year,Gender.Code,Ethnicity,svi_bin,attr,Education,source,measure1,measure2,scenario,method,rural_urban_class,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2000,All genders,"All, All Origins",high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,3.23711000733426,3.14842206192784,3.32579795274068,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,2.79367028030216,2.66063836219254,2.88235822570858,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,2.0614013997859,2.00492464910683,2.11787815046497,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,1.77901764639057,1.69430252037198,1.83549439706964,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,4.99966040262494,4.86268340529275,5.13663739995713,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,4.31477541596398,4.10930991996571,4.45175241329618,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,4.17917500114409,4.06467705590727,4.29367294638092,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,3.60668527495998,3.43493835710474,3.72118322019679,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,All,United States,3.2486878582615,3.15968271145982,3.33769300506319,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,2.80366212425307,2.67015440405055,2.89266727105476,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,2.03795769915091,1.98212324163992,2.09379215666189,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,1.75878541159598,1.67503372532951,1.81461986910697,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,5.16525940449926,5.02374544821161,5.3067733607869,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,4.457689623061,4.24541868862953,4.59920357934865,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,4.17924941855946,4.06474943448934,4.29374940262958,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,3.60674949820885,3.43499952210367,3.72124948227897,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,3.24870579661412,3.15970015835071,3.33771143487751,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,2.80367760529712,2.67016914790202,2.89268324356051,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,2.03795861319628,1.98212413064295,2.0937930957496,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,1.75878620042966,1.67503447659969,1.81462068298299,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,5.16545593174004,5.02393659114442,5.30697527233566,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",middle svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,4.45785922876195,4.24558021786853,4.59937856935757,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,4.46136154098338,4.33913245766876,4.58359062429799,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,3.85021612441031,3.6668724994384,3.97244520772492,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,All,United States,3.34261180512281,3.25103339950301,3.43419021074261,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,2.88471977702379,2.74735216859409,2.97629818264361,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,2.065409480825,2.0088229197065,2.1219960419435,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,1.78247667523254,1.6975968335548,1.83906323635103,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,6.0076579164134,5.84306454884042,6.17225128398636,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,5.18469107854855,4.9378010271891,5.34928444612151,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,4.46124746853898,4.33902151049681,4.58347342658114,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,3.85011767832815,3.66677874126492,3.97234363637033,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,3.34255009123726,3.25097337640884,3.43412680606567,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,2.88466651709516,2.74730144485255,2.97624323192359,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,2.06538457773644,2.00879869889435,2.12197045657854,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,1.78245518352597,1.69757636526284,1.83904106236807,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,6.00767388968724,5.84308008449032,6.17226769488414,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",low svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,5.18470486370268,4.93781415590732,5.34929866889958,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,4.27101792875179,4.15400373892297,4.38803211858061,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Large metro,United States,4.59966753566125,4.47364924701299,4.7256858243095,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Small-medium metro,United States,4.08250352213063,3.9706541105654,4.19435293369584,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Non metro,United States,3.61910539790017,3.51995182535496,3.71825897044536,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,3.68594697960771,3.51042569486449,3.80296116943652,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,Large metro,United States,3.96957609241998,3.7805486594476,4.09559438106823,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,Small-medium metro,United States,3.52325646430451,3.35548234695668,3.63510587586974,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,Non metro,United States,3.12333753517411,2.9746071763563,3.2224911077193,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,All,United States,3.27861609899661,3.18879100039396,3.36844119759925,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Large metro,United States,3.47905483844752,3.38373826753115,3.5743714093639,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Small-medium metro,United States,3.18757131842436,3.10024059737165,3.27490203947709,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Non metro,United States,2.83904758943674,2.76126546369875,2.91682971517473,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,2.82949060598337,2.6947529580794,2.91931570458602,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Large metro,United States,3.00247198386567,2.85949712749112,3.09778855478204,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Small-medium metro,United States,2.75091771316076,2.61992163158167,2.83824843421347,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Non metro,United States,2.45013696074677,2.33346377213979,2.52791908648477,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,2.05361078800408,1.99734747874369,2.10987409726447,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Large metro,United States,2.14795172777703,2.08910373523519,2.20679972031886,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Small-medium metro,United States,2.01957103212134,1.96424031891253,2.07490174533015,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Non metro,United States,1.83125825295905,1.78108679397387,1.88142971194423,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,1.77229424170215,1.68789927781158,1.82855755096254,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Large metro,United States,1.85371176506785,1.76543977625509,1.91255975760968,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Small-medium metro,United States,1.74291746607732,1.65992139626411,1.79824817928612,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Non metro,United States,1.58040095803315,1.50514376955538,1.63057241701833,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,5.41784763232979,5.26941345062213,5.56628181403745,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,6.14171596081405,5.97344977010681,6.30998215152127,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,4.88038125050775,4.74667217515137,5.01409032586413,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,4.19644599408011,4.08147487095465,4.3114171172056,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,4.67567672379146,4.45302545122997,4.82411090549913,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,5.30038500727787,5.04798572121703,5.46865119798511,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,4.21183587372587,4.01127226069131,4.34554494908225,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,3.62159037845272,3.44913369376449,3.73656150157818,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,4.27086750160331,4.15385743306624,4.38787757014038,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Large metro,United States,4.59961759323701,4.47360067287434,4.72563451359966,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Small-medium metro,United States,4.08191774709627,3.97008438416213,4.19375111003042,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Non metro,United States,3.62049211674615,3.52130055190379,3.71968368158851,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,3.68581715891793,3.51030205611232,3.802827227455,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Large metro,United States,3.96953299142371,3.78050761087974,4.09554991178638,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Small-medium metro,United States,3.52275093242556,3.35500088802433,3.63458429535969,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Non metro,United States,3.12453429253435,2.97574694527081,3.22372585737671,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,3.27855603427089,3.18873258127715,3.36837948726461,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Large metro,United States,3.47904480838855,3.38372851226831,3.57436110450878,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Small-medium metro,United States,3.18732911297533,3.10000502768833,3.27465319826232,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Non metro,United States,2.8396208727068,2.76182304057784,2.91741870483574,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,2.82943876930226,2.69470358981169,2.91926222229598,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Large metro,United States,3.00246332778737,2.85948888360702,3.09777962390761,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Small-medium metro,United States,2.75070868654035,2.61972255860986,2.83803277182734,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Non metro,United States,2.45063171206203,2.33393496386859,2.52842954419098,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,2.05359636989699,1.99733345565324,2.10985928414074,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Large metro,United States,2.14795270045822,2.08910468126759,2.20680071964886,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Small-medium metro,United States,2.01951491423561,1.96418573850312,2.0748440899681,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Non metro,United States,1.83136328323013,1.78118894670327,1.88153761975698,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,1.77228179867822,1.6878874273126,1.82854471292198,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Large metro,United States,1.85371260450504,1.76544057571909,1.91256062369568,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Small-medium metro,United States,1.7428690355732,1.65987527197447,1.79819821130567,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Non metro,United States,1.58049160059587,1.50523009580558,1.63066593712272,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,5.41754393508133,5.26911807384622,5.56596979631643,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,6.14157016821774,5.97330797182822,6.30983236460727,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,4.87921150769074,4.74553448008277,5.0128885352987,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,4.19862095866023,4.08359024746404,4.31365166985639,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,4.67541462890581,4.45277583705315,4.8238404901409,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,5.30025918627011,5.04786589168582,5.46852138265963,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,4.21082636965091,4.01031082823897,4.34450339725888,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,3.62346740267936,3.45092133588511,3.73849811387554,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,4.53355809292806,2.72013485575683,6.34698133009927,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,2.85614159854467,2.72013485575683,2.94681276040323,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,All,United States,3.74607163319508,2.24764297991705,5.24450028647311,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,2.36002512891289,2.24764297991705,2.4349465615768,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,2.5204525335597,1.51227152013582,3.52863354698359,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,1.58788509614261,1.51227152013582,1.6382941468138,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,5.11702150745576,3.07021290447345,7.16383011043804,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.22372354969711,3.07021290447345,3.32606397984623,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,4.53576910982848,2.72146146589709,6.35007675375987,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,2.85753453919194,2.72146146589709,2.9482499213885,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,3.7529847227799,2.25179083366794,5.25417861189186,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,2.36438037535133,2.25179083366794,2.43944006980694,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,2.53113560909741,1.51868136545844,3.54358985273637,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,1.59461543373137,1.51868136545844,1.64523814591331,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,5.11670210206158,3.07002126123695,7.1633829428862,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,high svi,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.22352232429879,3.07002126123695,3.32585636634002,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,4.05112255067642,2.43067353040585,5.67157157094698,65,150,prop. of overall burden,nation
2000,All genders,American Indian or Alaska Native,middle svi,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,2.55220720692614,2.43067353040585,2.63322965793967,65,150,prop. of overall burden,nation
