Year,Gender.Code,Ethnicity,svi_bin,attr,Education,source,measure1,measure2,scenario,method,rural_urban_class,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,4.37286293328567,4.25305846936003,4.49266739721131,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,5.10113104478647,4.96137402986082,5.24088805971213,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,3.93332237895476,3.82556012199709,4.04108463591243,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,3.23032093038131,3.1418189870832,3.31882287367944,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.7738406136575,3.59413391776906,3.89364507758314,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,4.40234597015819,4.19271044776971,4.54210298508385,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,3.39451109416643,3.23286770872995,3.5022733511241,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,2.78781121389072,2.65505829894356,2.87631315718884,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,3.76002517737986,3.65701078895849,3.86303956580122,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,4.37707080253223,4.25715105451765,4.49699055054681,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,3.43908894906592,3.34486733402302,3.53331056410883,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,2.80884475311315,2.73189010234292,2.88579940388338,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.24495323527302,3.09043165264098,3.34796762369439,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,3.77747206245931,3.59759244043745,3.89739181047391,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,2.96798087385141,2.82664845128706,3.06220248889431,25,150,prop. of overall burden,nation
1992,All genders,"All, All Origins",666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,2.42407149926203,2.3086395231067,2.50102615003226,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.91564559523821,2.34938735714293,5.48190383333349,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,2.46685672500007,2.34938735714293,2.54516963690484,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,3.41132811502715,2.04679686901629,4.77585936103799,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,2.1491367124671,2.04679686901629,2.21736327476763,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.89600724174432,2.33760434504658,5.45441013844201,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,2.45448456229891,2.33760434504658,2.53240470713379,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,2.87497932858895,1.72498759715337,4.02497106002452,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,1.81123697701104,1.72498759715337,1.86873656358281,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.28081700419395,1.96849020251636,4.59314380587152,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,2.06691471264218,1.96849020251636,2.13253105272607,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,2.35290262072764,1.41174157243659,3.29406366901869,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,1.48232865105841,1.41174157243659,1.52938670347297,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.51527486431549,2.1091649185893,4.92138481004168,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,6.89204823738893,4.13522894243336,9.64886753234449,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,3.62874169397579,2.17724501638546,5.08023837156608,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,2.2265441923243,1.33592651539458,3.11716186925401,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,2.21462316451875,2.1091649185893,2.28492866180506,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,4.34199038955504,4.13522894243336,4.4798313543028,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,2.28610726720473,2.17724501638546,2.35868210108425,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,1.4027228411643,1.33592651539458,1.44725372501079,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,2.59985297674964,1.55991178604979,3.6397941674495,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,5.0795828555418,3.04774971332508,7.11141599775851,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,2.75017426256991,1.65010455754194,3.85024396759787,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,1.82263195284835,1.09357917170901,2.55168473398768,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,1.63790737535227,1.55991178604979,1.68990443488727,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,3.20013719899132,3.04774971332508,3.30172885610217,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,1.73260978541904,1.65010455754194,1.78761327067044,25,150,prop. of overall burden,nation
1992,All genders,American Indian or Alaska Native,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,1.14825813029446,1.09357917170901,1.18471076935142,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,6.09300547276607,4.7601605255985,7.42585041993364,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.99853484150272,3.8081284204788,4.12547245551868,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,4.76069380978753,3.7192920388965,5.80209558067853,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.12420531267305,2.9754336311172,3.22338643371028,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.78625798613059,2.95801405166452,4.61450192059666,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,2.4847318033982,2.36641124133162,2.56361217810925,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,2.47081987316292,1.93032802590853,3.01131172041731,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,1.62147554176317,1.54426242072683,1.67295095578739,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,8.19080800238302,6.39906875186171,9.98254725290426,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,5.37521775156383,5.11925500148938,5.54585958494682,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,6.77736048253765,5.29481287698255,8.25990808809275,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,4.44764281666534,4.23585030158601,4.5888378267182,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,5.89010010116063,4.60164070403174,7.17855949828952,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,7.89254858511263,6.16605358211924,9.61904358810602,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,2.30652149385775,1.80196991707636,2.81107307063912,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,1.22201354711371,0.954698083682591,1.48932901054484,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.86537819138666,3.68131256322539,3.98808861016083,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,5.17948500898018,4.9328428656954,5.34391310450335,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,1.51365473034414,1.44157593366109,1.56170726146618,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,0.801946390293375,0.763758466946074,0.827405005858243,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,4.4041680438395,3.44075628424961,5.36757980342938,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,6.52267288983464,5.0958381951833,7.94950758448597,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,1.57950091434602,1.23398508933282,1.92501673935921,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,0.540826241332207,0.422520501040785,0.659131981623627,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,2.89023527876966,2.75260502739969,2.98198877968298,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,4.28050408395398,4.07667055614664,4.41639310249221,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,1.03654747503957,0.987188071466265,1.06945374408845,25,150,prop. of overall burden,nation
1992,All genders,Asian or Pacific Islander,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,0.354917220874261,0.338016400832629,0.366184434235347,25,150,prop. of overall burden,nation
1992,All genders,Black American,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,16.0034324922201,15.3109762786145,16.6958887058258,25,150,prop. of overall burden,nation
1992,All genders,Black American,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,4.84719349523977,4.6163747573712,5.00107265381881,25,150,prop. of overall burden,nation
1992,All genders,Black American,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,12.7659791021994,12.2136050064312,13.3183531979677,25,150,prop. of overall burden,nation
1992,All genders,Black American,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.86661867037772,3.68249397178831,3.98936846943733,25,150,prop. of overall burden,nation
1992,All genders,Black American,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,15.9573223408137,15.2668612779902,16.6477834036375,25,150,prop. of overall burden,nation
1992,All genders,Black American,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,4.83322743976571,4.60307375215782,4.9866632315043,25,150,prop. of overall burden,nation
1992,All genders,Black American,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,12.8221262536951,12.2673227138718,13.3769297935184,25,150,prop. of overall burden,nation
1992,All genders,Black American,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.88362477876341,3.69869026548898,4.00691445427972,25,150,prop. of overall burden,nation
1992,All genders,Black American,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,16.9341304297029,16.2014036322638,17.666857227142,25,150,prop. of overall burden,nation
1992,All genders,Black American,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,5.12908758207345,4.88484531626043,5.29191575928216,25,150,prop. of overall burden,nation
1992,All genders,Black American,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,13.1113053543402,12.5439892572775,13.678621451403,25,150,prop. of overall burden,nation
1992,All genders,Black American,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.97121267943959,3.782107313752,4.09728292323132,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,16.6500254326717,15.9295916399119,17.3704592254316,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,18.275414177333,17.4846510638907,19.0661772907753,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,14.776893228065,14.1375084249275,15.4162780312024,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,12.6981152516761,12.148677572517,13.2475529308352,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,5.04303654931882,4.80289195173223,5.2031329477099,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,5.53534179409606,5.27175408961531,5.71106693041657,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,4.47569362196198,4.26256535424952,4.61777913377031,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,3.84606375411342,3.66291786106042,3.96816101614877,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,13.0208847969649,12.4574811278655,13.5842884660644,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,14.2340928577186,13.6181946090673,14.8499911063698,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,11.9658996509727,11.4481443776133,12.4836549243321,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,10.6068062945266,10.1478579452442,11.065754643809,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.9438256836961,3.75602446066296,4.06902649905153,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,4.31128774055898,4.10598832434189,4.44815401803704,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,3.62428691351576,3.45170182239597,3.73934364092895,25,150,prop. of overall burden,nation
1992,All genders,Black American,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,3.21263844497682,3.05965566188267,3.31462696703958,25,150,prop. of overall burden,nation
1992,All genders,White,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.27104967416248,3.11528540396426,3.37489252096128,25,150,prop. of overall burden,nation
1992,All genders,White,1,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.27104967416248,3.11528540396426,3.37489252096128,25,150,prop. of overall burden,nation
1992,All genders,White,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,2.85986713658411,2.72368298722297,2.95065656949154,25,150,prop. of overall burden,nation
1992,All genders,White,1,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,2.85986713658411,2.72368298722297,2.95065656949154,25,150,prop. of overall burden,nation
1992,All genders,White,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.54101320189697,3.37239352561617,3.65342631941752,25,150,prop. of overall burden,nation
1992,All genders,White,2,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.54101320189697,3.37239352561617,3.65342631941752,25,150,prop. of overall burden,nation
1992,All genders,White,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,3.14148472765826,2.99189021681739,3.24121440155217,25,150,prop. of overall burden,nation
1992,All genders,White,2,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.14148472765826,2.99189021681739,3.24121440155217,25,150,prop. of overall burden,nation
1992,All genders,White,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.92935876490402,3.74224644276574,4.05410031299621,25,150,prop. of overall burden,nation
1992,All genders,White,3,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.92935876490402,3.74224644276574,4.05410031299621,25,150,prop. of overall burden,nation
1992,All genders,White,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,3.46928545631142,3.30408138696328,3.57942150254354,25,150,prop. of overall burden,nation
1992,All genders,White,3,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,3.46928545631142,3.30408138696328,3.57942150254354,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,3.61954859057993,3.44718913388565,3.73445489504278,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,4.20393665745049,4.0037491975719,4.33739496403621,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,3.3159615983301,3.15805866507628,3.4212302204993,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,2.71973412980903,2.59022298077052,2.80607489583472,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,3.61954859057993,3.44718913388565,3.73445489504278,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,4.20393665745049,4.0037491975719,4.33739496403621,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,3.3159615983301,3.15805866507628,3.4212302204993,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,2.71973412980903,2.59022298077052,2.80607489583472,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,3.18526699870164,3.03358761781109,3.286386585962,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,3.7035199673372,3.52716187365448,3.82109202979234,25,150,prop. of overall burden,nation
1992,All genders,White,666,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,2.93939312805988,2.7994220267237,3.03270719561734,25,150,prop. of overall burden,nation
