Year,Gender.Code,Ethnicity,svi_bin,rural_urban_class,attr,Education,source,svi_bin1,svi_bin2,svi_bin3,svi_bin4,scenario,method,measure1,measure2,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2000,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,3.6436906564543,3.47018157757551,3.75936337570683,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.6455348536277,3.47193795583592,3.76126611882223,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,GBD,Deaths,absolute number,United States,0.890113848330868,0.685365022190776,1.13886344632405,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.895288062942757,0.688124871623342,1.1471037357694,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,burnett,Deaths,absolute number,United States,10.1855063248307,7.72831988171033,12.5677310722055,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,10.1884092597203,7.73054564221635,12.5712757052659,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee,Deaths,absolute number,United States,5.13722139819395,4.9964756064626,5.27796718992528,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.1373002690705,4.99655231649323,5.27804822164778,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,4.43349243953724,4.22237375194024,4.57423823126858,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.43356050618413,4.22243857731822,4.57430845876141,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,GBD,Deaths,absolute number,United States,0.437787670214322,0.195313975377183,0.848113391180713,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.43811115781213,0.195493014431972,0.848551773604689,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,burnett,Deaths,absolute number,United States,11.1744966140175,8.48781015059051,13.7733992602998,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,11.1745212851109,8.48782989334523,13.7734280603782,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,absolute number,United States,5.33510900465946,5.18894163466878,5.48127637465013,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.33461675499279,5.18846287129435,5.48077063869122,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,4.60427215470611,4.3850210997201,4.75043952469677,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.60384733650062,4.38461651095298,4.75000122019905,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,GBD,Deaths,absolute number,United States,0.516542934636435,0.246034796190501,1.00106190274047,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.515719420546411,0.245893398855349,0.999161987569083,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,burnett,Deaths,absolute number,United States,11.3397698981589,8.61571668932571,13.9733092503182,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,11.3391991236132,8.61527851973256,13.9726131730215,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,absolute number,United States,6.18395433181992,6.0145309254687,6.35337773817115,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.18432213226612,6.01488864919034,6.35375561534191,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,5.33683730006375,5.08270219053691,5.50626070641498,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.3371547168872,5.08300449227354,5.50658819996299,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,GBD,Deaths,absolute number,United States,0.740639400331784,0.496194143170201,1.1421008282888,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.738399843495803,0.494640440790527,1.13907284016378,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,burnett,Deaths,absolute number,United States,12.015049483173,9.13952863341605,14.7882807744614,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,12.0158226211322,9.14012239343954,14.7892233919492,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,absolute number,United States,5.27148519123834,5.12706093942359,5.41590944305308,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.27171973322988,5.12728905560715,5.41615041085262,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,absolute number,United States,4.54936393216459,4.33272755444248,4.69378818397934,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.54956634511619,4.33292032868211,4.69399702273894,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,GBD,Deaths,absolute number,United States,0.468348699959707,0.21939794624446,0.89139567680311,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.468736949182945,0.219492146744926,0.892201988019563,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,burnett,Deaths,absolute number,United States,11.2690147706965,8.56143495141993,13.8869738412764,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,11.269274713411,8.56163487491641,13.8872902585202,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,absolute number,United States,5.05526065170558,4.91676035987802,5.19376094353312,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.05490397920023,4.91641345922214,5.19339449917831,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,absolute number,United States,4.36275919256783,4.15500875482651,4.50125948439537,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.36245137930979,4.15471559934265,4.50094189928787,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,GBD,Deaths,absolute number,United States,0.505515951187481,0.258896517199457,0.929984624186512,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.50497834206021,0.258833219559606,0.928687877096963,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,burnett,Deaths,absolute number,United States,11.1248662502189,8.44889464344891,13.7141687739572,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,11.1243379975449,8.44848994118699,13.7135232252813,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,absolute number,United States,6.02405701975663,5.8590143616811,6.18909967783214,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.02399880938142,5.8589577461107,6.18903987265214,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,absolute number,United States,5.19884372937902,4.95127974226574,5.36388638745453,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.1987934930278,4.95123189812172,5.36383455629852,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,GBD,Deaths,absolute number,United States,0.618948192192725,0.35417996183899,1.08065184330589,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.617351184271944,0.353455603844068,1.0778422314041,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,burnett,Deaths,absolute number,United States,11.8925923064641,9.04436254300706,14.6407575927337,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,11.8926554374646,9.04441106048395,14.640834549972,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,absolute number,United States,4.56622655695239,4.4411244595016,4.69132865440312,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,4.56807925079627,4.44292639461007,4.69323210698248,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,absolute number,United States,3.94071606969862,3.75306292352251,4.06581816714937,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.94231496986528,3.75458568558598,4.06746782605147,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,GBD,Deaths,absolute number,United States,0.829673720759753,0.589472852496148,1.15594769348276,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.832849327332918,0.590951544991561,1.16143583544369,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,burnett,Deaths,absolute number,United States,10.654325527085,8.08671946795958,13.1418598872336,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,10.6566856917658,8.08852975213321,13.1447406397026,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,absolute number,United States,5.11184081256377,4.97179037934282,5.25189124578468,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.11141097681388,4.97137231991487,5.25144963371288,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,absolute number,United States,4.41158864645913,4.20151299662775,4.55163907968005,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.41121769231883,4.20115970697032,4.55125634921784,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,GBD,Deaths,absolute number,United States,0.688951507888579,0.413536791348985,1.10059447422058,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.687934758127533,0.413056480919974,1.09889024694176,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,burnett,Deaths,absolute number,United States,11.139583442829,8.46090584258861,13.7309681892102,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,11.1390890316905,8.46052590787181,13.7303658539956,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,absolute number,United States,5.68441973842971,5.52868221134944,5.84015726550997,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.68420903420131,5.52847727983964,5.839940788563,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,absolute number,United States,4.90573210302838,4.67212581240799,5.06146963010864,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.90555026239292,4.6719526308504,5.0612820167546,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,GBD,Deaths,absolute number,United States,0.399329329408747,0.152861854023362,0.863738389103542,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.398746254719284,0.152773567367326,0.862383824222928,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,burnett,Deaths,absolute number,United States,11.635184132768,8.8443648978458,14.3306314051498,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,11.6349659432691,8.84419703586324,14.3303658947488,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,absolute number,United States,5.10552257104463,4.96564524033107,5.24539990175815,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.10425677298152,4.96441412166696,5.24409942429608,65,150,prop. of overall burden,nation
2000,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,absolute number,United States,4.40613591747687,4.19631992140653,4.54601324819039,65,150,prop. of overall burden,nation
